titel	datering	pagina	incipit	titel_norm	taal
TEXT000000021155	Berijmd gebed tot Maria		 f.176r-176v	"O Maria reyne puere lutere maegt / Alle mine sonden sijn u gheclaeght ..."			TDRA000000003838
TEXT000000002954	Getijdenboek, met kalender voor het bisdom Utrecht; Lat.	1470				latijn	TDRA000000004831
TEXT000000023024	Berijmd gebed tot Maria		 f.002r	"God groete u vrauwe sonder wee / Ghelijc den ingel die ave / ..."			TDRA000000004020
TEXT000000014688	Gebed tot S. Maria		 f.007r-010v	"O Maria schone joncfrouwe, wes gegruet soete ende was versijrt, wes gegruet moder vol gracien ..."			TDRA000000002269
TEXT000000034558	Getijdenboek, met kalender; Lat.	1505				latijn	TDRA000000014794
TEXT000000025455	Twaalf geloofsartikelen		 f.092v-093v	"Ic gheloove in God ..."			TDRA000000008036
TEXT000000031420	Ochtendgebed		 f.177v	(Rubriek) "Dit is seer guet gelesen des mergens ende slaet voer u een teiken des heiligen cruces ende segent u dan aldus ..."			TDRA000000002803
TEXT000000028171	Vier pater noster tot de mond, de ogen, het lichaam en het hart van Jezus		 f.096r-098v	"O over goedertieren here Jhesu Criste, ic aenbede di ende benedie ende eer ende love dijn heylighe honichvloeyende lippen ..."			TDRA000000011080
TEXT000000040346	Gebed tot S. Catharina		 f.157v-158r	"God gruete di gemme der claerheit ghelijc den carbunkel stien ..."			TDRA000000007603
TEXT000000030879	Gebed		 f.075r-075v	"O guede Jhesu ewige mynne toe eeren ende werdicheit dat alle u leven hevet geweest druc lyden pyn ende erbeit, soe offer ic u alle myn tribulacie ..."			TDRA000000005388
TEXT000000002175	Breviarium Birgittanum; Lat. met Mnl. opschriften	1500/1525				latijn;nederlands	TDRA000000003265
TEXT000000023805	Berijmde getijden van de passie, uiteenvallend in zeven delen waartussen andere passiegebeden zijn ingevoegd.		 f.001v-046v	"Versta wat ic di sal rimen / Alstu hores luden primen / So saltu in die kerke gaen ..."			TDRA000000001860
TEXT000000023805	Berijmde getijden van de passie, uiteenvallend in zeven delen waartussen andere passiegebeden zijn ingevoegd.		 f.001v-046v	"Versta wat ic di sal rimen / Alstu hores luden primen / So saltu in die kerke gaen ..."			TDRA000000001860
TEXT000000042237	Lange Kruisgetijden		 f.044v-064v				TDRA000000009029
TEXT000000006475	Getijdenboek					onb	TDRA000000007192
TEXT000000009746	Gebed tijdens de mis, toegeschreven aan Augustinus		 f.107r-112v		Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000003354
TEXT000000024818	Gebed over het lijden van Jezus, verwant aan O Martelie groot O wonden diep		 f.062r-062v	(Rubriek) "De pauwes bonifacius hevet gegeven alle de ghenen de dyt nagescreven gebet leset vor eyn crucifix dre dusent jaer aflates."	O Martelie groot O wonden diep		TDRA000000006271
TEXT000000030845	Gebed		 f.059r-059v	"O lieve here Jhesu Christe, ic bevele mi uwen heiligen wille uwer vaderlicker trouwen ende uwer grondeloser barmherticheit ..."			TDRA000000005388
TEXT000000005140	Getijdenboek		1975, nr. 3			nederlands	TDRA000000006589
TEXT000000016896	Passieverhaal onderbroken door gebeden		 f.018r-?				TDRA000000004531
TEXT000000003243	Gebeden. Etc. Mnl.					onb	TDRA000000005289
TEXT000000024617	Gebed tot God		 f.062r	"O soete Here God, ic bidde u om uwe goethede ende omme die bede der maget Marien ..."			TDRA000000006558
TEXT000000034404	Gebed om `s morgens te lezen of tijdens de mis		 f.?	"O here Jhesus Christe, ic gunne (?) gebenedie ende ic dancke dy dattu mi gespaert hebst in deser nacht ..."			TDRA000000005597
TEXT000000023178	Berijmd avondgebed tot Jezus		 f.063v-064r	"Here vader Jhesus Christ / Ghewarich licht du eewich bist / Nacht ende dach du nyement en beveets ..."			TDRA000000002173
TEXT000000041925	Korte Kruisgetijden		 f.044r-049v				TDRA000000000567
TEXT000000021009	Opsomming van punten uit de geloofsleer: geloofsartikelen, tien geboden, 9 vreemde zonden, 7 (?) zaligheden, zeven gaven van de Heilige Geest, zeven sacramenten, zeven lichamelijke en geestelijke werken van barmhartigheid, zeven hoofdzonden, zeven deugden enz.		 f.037v-039r	"Ic gelove in god den vader almechtich schepper hemelrijcks ende ertrijcks..."			TDRA000000007880
TEXT000000029455	Getijdenboek, met kalender voor het bisdom Utrecht; Mnl.	1472				nederlands	TDRA000000011929
TEXT000000026766	Gebed voor het beeld van de Arma Christi		 f.189r-189v				TDRA000000006440
TEXT000000002808	Gebedenboek (usus Rome); Lat. en Frans	1450/1475				frans;latijn	TDRA000000004565
TEXT000000024171	Getijdenboek (usus Sarum), voor gebruik in Engeland; Lat.	1400/1425				latijn	TDRA000000009944
TEXT000000024165	Gebed en klacht van de verloren zoon		 f.054v-058r	"O god genadech ende goedertieren hoe grote genade ende vele dogeden hebstu mi ghedaen ..."			TDRA000000000207
TEXT000000036561	Gebed tot S. Catherina		 f.260r-?	"Katherina heilighe maghet ende martelaerster christi bidt voer dat volck der clercscap..."			TDRA000000001380
TEXT000000026772	Getijdenboek; Lat.	1540				latijn	TDRA000000010811
TEXT000000009949	Gebed tot Maria op naam van Augustinus		 f.120r-120v	"O waerde zoete moeder gods Maria coninghinne des hemels ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000006172
TEXT000000011860	Rozenkransgebeden mogelijk ontleend aan Alanus de Rupa: Psalterium Virginis Mariae		 f.095-?		Mnl. vertaling van Alanus de Rupe: Psalterium Virginis Mariae		TDRA000000001353
TEXT000000028039	Kniegebed		 f.028v-031r	"Geloeft ende gebennedijt moeti sijn hemelsche vader ..."			TDRA000000003685
TEXT000000025535	Gebed tot Jezus		 f.110v	"Ic beveel mi in die onsculdighe doot ons liefs heren ..."			TDRA000000001381
TEXT000000033357	Gebed		 f.?	"O lieve here, ic vermane u der mynnen die du haddes tot mynre zielen doe du dynen geest offerdes ..."			TDRA000000005597
TEXT000000002834	Getijden- en gebedenboek					onb	TDRA000000004613
TEXT000000029469	Getijdenboek; Lat. en Mnl.	1450/1475				latijn;nederlands	TDRA000000011940
TEXT000000030138	Proloog van 6 zevenregelige strofen op bewerking van psalm 13 (Vulg. 12)		 f.032v	"O Heere hoe ben ic te hans bedruct ..."			TDRA000000004462
TEXT000000026982	Gebed, elders overgeleverd als eerste van een reeks van vijf		 f.020v	"O mijn heere, mijn God maect mij dat ick niet en ben ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000004299
TEXT000000038564	Getijdenboek; Lat. en Mnl.	1512				latijn;nederlands	TDRA000000015942
TEXT000000038570	Getijden van de eeuwige wijsheid		 f.021r-038r				TDRA000000008891
TEXT000000023636	Berijmd gebed tot de H.Bartholomeus		 f.020r	"Sente Bertelmeus heere / Ic bid u wilt bidden seere / Gode voor mi den heere groot ..."			TDRA000000004020
TEXT000000024159	Getijdenboek; Mnl.	1475/1500				nederlands	TDRA000000009938
TEXT000000022528	Gebed tot de (11000?) maagden		 f.134v	"O gloriose magheden ons heeren ende preciose margarieten ..."			TDRA000000003672
TEXT000000033343	Gebed		 f.?	"Ic bevele mi in dat roseverwige edel bloet dattu here Jhesus Christus doer mi vergoetes. Dat mi myn vianden niet en mogen sien ..."			TDRA000000005597
TEXT000000039108	Lange getijden van het heilige kruis		 f.070v-103v				TDRA000000005371
TEXT000000038799	Officium conceptionis beate Marie Virginis; Lat.	1542				latijn	TDRA000000016000
TEXT000000005418	Getijdenboek, met kalender voor het bisdom Doornik; Lat. en Frans	1430				frans;latijn	TDRA000000006732
TEXT000000014515	Gebeden op de zeven bloedstortingen		 f.004v-010r	"O heere Jhesu Criste die uut dynder alder berrenster mynnen dy hebt laten besniden ..."			TDRA000000006138
TEXT000000003069	Gebeden voor zieken en stervenden; Ripuar., Lat.					duits	TDRA000000005031
TEXT000000040144	Kerstgebed tot negen engelenkoren		 f.192r-193v	"Lavet den here al gij negen choeren der heiliger engelen..."			TDRA000000001352
TEXT000000031971	Kalender (Frans) Getijden; Lat.	14??				frans;latijn	TDRA000000013627
TEXT000000040150	Offergebed		 f.239r-245v	"O here al dinck is din dat inden hemel ende inder eerden is Ic begeer my selven dij te offeren ..."			TDRA000000001352
TEXT000000014501	Gebeden op de zeven bloedstortingen		 f.103r-103v				TDRA000000007430
TEXT000000042021	Getijden van de smarten van Maria; vertaling van het Officium de Compassione		 f.098r-109	"Hillige moder godes suet ende schoen bid voer ons den coninck de ghegeven is ter doet ..."			TDRA000000002036
TEXT000000040636	Gebed tot de Drievuldigheid		 f.126r-126v	"O du hemelsche vader almachtich God ontfarm di over mi ..."			TDRA000000005852
TEXT000000029680	Getijdenboek. Petrarca: Carmen de Maria Magdalena	1530/1540				latijn	TDRA000000012099
TEXT000000027875	Korte tekstje over gebed dat Jezus een jonkvrouw leerde		 f.177v en f.215r	"Onse lieve Heer leerde eenre gheestelycker joncfrouwen, ende seyde hoer ... "			TDRA000000005671
TEXT000000041528	Getijden van alle heiligen		 f.113v-137r				TDRA000000003603
TEXT000000022925	Korte getijden van het H. Kruis		 f.232v-244				TDRA000000001157
TEXT000000025092	Gebed op de zeven kruiswoorden; Mnl.		 f.092r-?				TDRA000000008660
TEXT000000027685	Gebed tot de heilige Johannes de Evangelist		 f.062v-063v	"O spiegel der ioncferliker scamelheit O alre volste der twievoudiger mynnen ..."			TDRA000000006494
TEXT000000012158	Gebed op naam van Augustinus		 f.163r-165r	"O suete heer Jhesu Criste du quamste in die werelt van dinen vader om ons ..."	Ongespecificeerde Mnl. teksten op naam van Augustinus		TDRA000000008021
TEXT000000015637	Getijdenboek; Lat.	1475/1500				latijn	TDRA000000008313
TEXT000000014529	Gebeden op de zeven bloedstortingen		 f.099v-101v	"O lieve heere in die ijerste fonteijne uwer heijliger besnijdenissen waert u ghegheven den naeme Jhesus ..."			TDRA000000007997
TEXT000000013246	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.104r-104v	"Ghedenct o alre soetste moeder Maria des druckeliken staens ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000002749
TEXT000000013252	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.027r	"O gloriose vrouwe ende alre suetste maghet ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000005983
TEXT000000027849	Gebeden		 f.080r-089v				TDRA000000005663
TEXT000000041514	Lange getijden van het H. Kruis		 f.054r-079				TDRA000000003602
TEXT000000027691	Gebed tot S. Catharina		 f.044r-045r	"Heilige maget uutvercoren bruut ons heren Jhesu Christi			TDRA000000003931
TEXT000000013534	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.100v-103v		Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000007290
TEXT000000032511	Gebed		 f.072v-075v	"O mijnlike here Jhesu Christe sueticheit uwes herten ende leven mijnre sielen, ic love u ende benedie u ..."			TDRA000000001351
TEXT000000038982	Gebeden, psalmen en litaniën		 f.012r-097v				TDRA000000016090
TEXT000000040187	Korte offergebeden, o.a. een aflaatgebed (hier beschreven)		 f.112v-114v	"O here Jhesu Christe die aennaemste dit alre heilichste vleysch ende dijn duerbaer bloet ..."			TDRA000000001353
TEXT000000024415	Getijdenboek (usus Utrecht); Lat.	14??				latijn	TDRA000000010098
TEXT000000034612	Getijdenboek (usus Rome), met kalender; Lat.	1450/1475				latijn	TDRA000000014832
TEXT000000040193	Zeven groeten aan S. Maria toegeschreven aan Thomas van Canterbury		 f.121r-122v	"Verblijt u heilighe Maria moeder ende maghet want die grote glorie die ghy nu ghebruket ..."			TDRA000000001353
TEXT000000027108	Gebed tot God onder verwijzing naar S.Nicolaus		 f.030v-031r	"Here die sinte Nyclaes uwen waerdighen dienaer ende bisscop mit ontallike miraculen hebt verciert, wy bidden u ..."			TDRA000000010589
TEXT000000039450	Getijden van S. Maria		 f.222r-228v	"Maria maeget ontfaet die gruete die u vanden heer metten engelen over ghesent is..."			TDRA000000007997
TEXT000000022716	Oefening over het lijden van Jezus volgens de zeven getijden		 f.213r-?	"Als te mettentide in den yersten volghet ..."			TDRA000000005799
TEXT000000032505	Gebed tegen de pest op naam van paus Clement		 f.285r-287v	"God die vader die alle dinc van niet geschapen heeft benedie my  ..."	Gebed tegen de pest op naam van paus Clemens		TDRA000000005388
TEXT000000025079	Berijmd gebed tot de werktuigen van de Passie		 f.020v	"O Jhesu dijn passie, cruys, naghelen ende doot ..."			TDRA000000000486
TEXT000000023408	Berijmd gebed tot Jezus		 f.177r-177v	"Jhesus Kerst van Nazareene / Nu helpt mi here ic bem allene / Besondicht meer dan yement el ..."			TDRA000000003952
TEXT000000038766	Getijdenboek; Lat.	14??				latijn	TDRA000000015978
TEXT000000003096	Gebeden; Ripuar.					duits;ripuarisch	TDRA000000005073
TEXT000000023346	Getijdenboek; Lat.	1500				latijn	TDRA000000009557
TEXT000000024429	Gebed tot Maria		 f.119r-120r	"O gloriose jonfer ende de suverlike moder Christi ende wonderlike maget..."			TDRA000000006028
TEXT000000028213	Gebed van de passie		 f.032r-033r	"Ic dancke di zoete heere Jhesu Christi dattu dine martelie begonst crachtelic ..."			TDRA000000006040
TEXT000000027120	Gebed tot Jezus		 f.059v-061r	"Ick bidde dy o alder beminste heere Jesu Christe om der groter lief den wille ..."			TDRA000000010589
TEXT000000021545	Gebeden tot S. Franciscus		 f.071v-072v				TDRA000000002320
TEXT000000030448	Gebedenkrans voor S. Maria		 f.203r-217r	"O hillighe gloriose joncfrouwe Maria gheweerdighet u dat ic u lave ende ghevet my cracht teghen myne viande ..."			TDRA000000005386
TEXT000000030448	Gebedenkrans voor S. Maria		 f.203r-217r	"O hillighe gloriose joncfrouwe Maria gheweerdighet u dat ic u lave ende ghevet my cracht teghen myne viande ..."			TDRA000000005386
TEXT000000028207	Gebed tot het H. Aanschijn		 f.087v-088r	"Ic grute u ghebenedide aenscijn heere Jhesu Christi ..."			TDRA000000006349
TEXT000000038014	Gebed tot de patriarchen en profeten		 f.128v	"Weest ghegruet o ghi heilighe patriarcken ende propheten..."			TDRA000000004209
TEXT000000003082	Gebeden; Ripuar.					duits;ripuarisch	TDRA000000005051
TEXT000000013291	Gebed tot koningin van Jeruzalem (S. Maria?) op naam van Bernardus van Clairvaux		 f.?		Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000004633
TEXT000000033141	Gebed of geestelijk lied		 f.202v	"O godt bermhertich / eeuwich almachtich / Gheloeft ghedanct weest en ghebendijt / Want door u oneyndighe goetheyt crachtich ..."			TDRA000000002493
TEXT000000032539	Getijdenboek, met kalender; Mnl.	14??				nederlands	TDRA000000013903
TEXT000000028211	Gebed van de passie		 f.063v-064r	"Ick dancke di lieve heer Jhesu Christe dattu dine martelie begonste crachteliken ..."			TDRA000000003763
TEXT000000027122	Fragment van een getijdenboek; Mnl.	14??		"... Heer du selste opdoen mijn lippen Ende mijn mont sal voertkundighen dijn lof ..."		nederlands	TDRA000000010823
TEXT000000027122	Fragment van een getijdenboek; Mnl.	14??		"... Heer du selste opdoen mijn lippen Ende mijn mont sal voertkundighen dijn lof ..."		nederlands	TDRA000000010823
TEXT000000032249	Gebed tot S. Maria		 f.200v-201v	"God gruet u Maria comingynne der hemelen ende vertroestersche alre bedructer herten, want gy lieve vrouwe nyemant af en gaet  ..."			TDRA000000005388
TEXT000000023344	Berijmd gebed tot de H. Fiacrius		 f.089r-089v	"Ic groete hu waerde heere Sinte Fiaker / Edel van Yerlant gheboren / Jonc waerdi der duechden smaker..."			TDRA000000005363
TEXT000000023422	O Jhesus omoedich vader (Berijmd gebed tot Jezus)		 f.094v-096r	"O Jhesu omoedich vader / Ic biddu hoort mine bede an / Ende mine mesdaet alle gader ..."			TDRA000000003915
TEXT000000030338	Gebed tot S. Maria		 f.092r-093r	"O gloriose schone roese Maria moeder gods, o milde maghet ..."			TDRA000000005386
TEXT000000028577	Gebedenboek; Lat. en Mnl.	1475/1500	3-6-1999, nr.2942			latijn;nederlands	TDRA000000011452
TEXT000000027888	Gebed tot Jezus		 f.231r-234r				TDRA000000005671
TEXT000000027650	Gebedenboek; Duits	1525/1530				duits	TDRA000000010997
TEXT000000038770	Getijdenboek					onb	TDRA000000015982
TEXT000000023436	Berijmd gebed tot de H.Christophorus		 f.085v-086r	"Cristoffel gods dienaer fijn / In onser helpen moetti sijn / Voer gode onsen lieven here..."			TDRA000000002678
TEXT000000024359	Getijdenboek (usus Rome); Lat.	1460/1470				latijn	TDRA000000010041
TEXT000000013293	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.111		Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000005740
TEXT000000033143	Gebed tot Maria		 f.134-?	"O Maria sterne des meers du bist werdich sunderlinges loves ..."			TDRA000000004409
TEXT000000023350	Getijdenboek; fragm. (miniatuur: Madonna in maansikkel)	1510/1515				onb	TDRA000000009560
TEXT000000038016	Gebed tot S. Paulus		 f.130r	"Helighe apostel pauwels du biste een vat der verkiesinghe..."			TDRA000000004209
TEXT000000028205	Gebed tot het H. Aanschijn		 f.221v	"Ic groete dat weerdighe mynlike aensicht ..."			TDRA000000000371
TEXT000000039308	Getijden van S. Maria		 f.014r-045r				TDRA000000005222
TEXT000000021547	Gebeden tot S. Franciscus		 f.306-307v				TDRA000000005775
TEXT000000034604	Getijdenboek (usus Utrecht); Mnl.	14??				nederlands	TDRA000000014824
TEXT000000040185	Drie gebeden om Jezus' hart mee te openen		 f.092r-092v	"O here Jhesu Christe ic bidde doer dat zweet dat ghi uutstortede waert inden berch van olyveten in uwen laetsten stride"			TDRA000000001353
TEXT000000027678	Gebed der Passie		 f.047r-048r	"O hemelsche vader, ic arme sondige deerne offer di huden ..."			TDRA000000006494
TEXT000000038758	Avondgebed		 f.228r-228v	"O lieve here Jhesu Criste ist dat ic huden in desen dage gevallen bin in evigen dootsunden..."			TDRA000000008981
TEXT000000032507	Gebed tegen de pest op naam van paus Clemens		 f.?	"God die vader die alle dinc van niet gescapen heeft benedy my ..."	Gebed tegen de pest op naam van paus Clemens		TDRA000000005597
TEXT000000031768	Getijdenboek: Mariagetijden; Mnl.	14??				nederlands	TDRA000000013494
TEXT000000031768	Getijdenboek: Mariagetijden; Mnl.	14??				nederlands	TDRA000000013494
TEXT000000034610	Getijdenboek, met kalender; Lat.	1450/1475				latijn	TDRA000000014830
TEXT000000013244	Gebed tot S. Maria op naam van Bernardus van Clairvaux		 f.095r-096r	"Ghedencke o alre suetste moder ende vrouwe des bedruckeliken staens dattu stondes bi dinen salighen kinde ..."	Ongespecificeerde Mnl. teksten op naam van Bernardus van Clairvaux		TDRA000000000291
